Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
25752.045,,,s,3.92E-09,2.44E-10,2.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25765.907,,,s,3.55E-09,2.37E-10,2.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25778.859,,,s,4.38E-09,2.96E-10,2.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25790.567,,,s,4.18E-09,2.85E-10,2.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25803.568,,,s,4.05E-09,2.79E-10,2.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25816.262,,,s,4.07E-09,2.74E-10,2.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25830.043,,,s,3.64E-09,2.43E-10,2.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25843.659,,,s,3.71E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25856.935,,,s,3.81E-09,2.48E-10,2.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25870.178,,,s,4.02E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25883.616,,,s,3.47E-09,2.32E-10,2.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25897.291,,,s,3.97E-09,2.63E-10,2.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25910.096,,,s,3.73E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25924.039,,,s,3.75E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25937.438,,,s,3.74E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25951.674,,,s,3.51E-09,2.40E-10,2.40E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25965.094,,,s,3.66E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25979.1,,,s,3.85E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25992.43,,,s,3.92E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26005.311,,,s,3.74E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26019.067,,,s,3.62E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26033.612,,,s,3.32E-09,2.26E-10,2.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26048.296,,,s,3.14E-09,2.31E-10,2.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26062.416,,,s,3.95E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26075.228,,,s,4.01E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26088.428,,,s,3.96E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26102.171,,,s,3.87E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26115.764,,,s,3.99E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26129.236,,,s,3.78E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26142.526,,,s,3.74E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26156.388,,,s,3.74E-09,2.51E-10,2.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26170.091,,,s,3.93E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26183.077,,,s,3.78E-09,2.58E-10,2.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26196.99,,,s,3.60E-09,2.45E-10,2.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26210.252,,,s,3.99E-09,2.77E-10,2.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26223.009,,,s,4.01E-09,2.70E-10,2.70E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26236.265,,,s,3.95E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26249.181,,,s,3.76E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26262.939,,,s,3.71E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26276.959,,,s,3.55E-09,2.48E-10,2.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26289.944,,,s,4.06E-09,2.78E-10,2.78E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26302.317,,,s,3.84E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26315.57,,,s,3.93E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26328.053,,,s,4.21E-09,2.98E-10,2.98E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26341.128,,,s,4.05E-09,2.85E-10,2.85E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26354.615,,,s,3.80E-09,2.73E-10,2.73E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26368.221,,,s,3.78E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26381.242,,,s,3.79E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26395.251,,,s,4.10E-09,2.81E-10,2.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26407.898,,,s,3.71E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26421.65,,,s,3.71E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26435.315,,,s,3.73E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26449.093,,,s,3.55E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26463.422,,,s,3.71E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26476.765,,,s,3.88E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26489.781,,,s,4.02E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26502.424,,,s,3.92E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26516.193,,,s,3.68E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26529.552,,,s,3.95E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26543.96,,,s,3.24E-09,2.36E-10,2.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26557.64,,,s,4.03E-09,2.79E-10,2.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26571.558,,,s,3.62E-09,2.44E-10,2.44E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26585.907,,,s,3.32E-09,2.34E-10,2.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26600.697,,,s,3.82E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26613.868,,,s,3.83E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26627.838,,,s,3.77E-09,2.59E-10,2.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26641.268,,,s,3.68E-09,2.58E-10,2.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26654.906,,,s,3.73E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
26668.348,,,s,3.85E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31126.431,,,s,3.00E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31141.842,,,s,2.83E-09,1.53E-10,1.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31157.367,,,s,3.11E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31172.59,,,s,2.98E-09,1.58E-10,1.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31188.482,,,s,2.78E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31203.726,,,s,3.08E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31218.362,,,s,3.12E-09,1.70E-10,1.70E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31233.161,,,s,3.05E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31247.437,,,s,3.22E-09,1.75E-10,1.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31262.441,,,s,2.75E-09,1.59E-10,1.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31277.004,,,s,3.26E-09,1.76E-10,1.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31291.717,,,s,2.92E-09,1.61E-10,1.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31305.978,,,s,3.24E-09,1.79E-10,1.79E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31321.125,,,s,2.82E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31336.473,,,s,3.12E-09,1.65E-10,1.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31351.817,,,s,2.80E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31367.134,,,s,2.90E-09,1.58E-10,1.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31382.754,,,s,2.89E-09,1.57E-10,1.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31398.144,,,s,3.08E-09,1.62E-10,1.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31412.391,,,s,3.46E-09,1.82E-10,1.82E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31427.109,,,s,2.83E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31443.691,,,s,2.86E-09,1.52E-10,1.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31458.929,,,s,2.97E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31474.232,,,s,2.95E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31489.743,,,s,2.99E-09,1.69E-10,1.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31505.14,,,s,2.81E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31521.106,,,s,2.85E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31536.582,,,s,2.64E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31552.955,,,s,2.91E-09,1.58E-10,1.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31567.762,,,s,3.04E-09,1.64E-10,1.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31583.142,,,s,3.09E-09,1.64E-10,1.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31597.932,,,s,3.01E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31613.33,,,s,2.97E-09,1.65E-10,1.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31628.516,,,s,2.93E-09,1.57E-10,1.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31643.971,,,s,3.18E-09,1.67E-10,1.67E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31658.48,,,s,3.00E-09,1.59E-10,1.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31673.883,,,s,2.97E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31689.323,,,s,3.02E-09,1.59E-10,1.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31704.169,,,s,2.97E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31720.328,,,s,2.64E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31736.053,,,s,3.06E-09,1.67E-10,1.67E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31750.532,,,s,3.25E-09,1.74E-10,1.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31766.039,,,s,2.57E-09,1.43E-10,1.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31782.131,,,s,3.03E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31796.971,,,s,3.16E-09,1.68E-10,1.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31813.443,,,s,2.52E-09,1.41E-10,1.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31830.306,,,s,2.64E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31846.487,,,s,2.68E-09,1.51E-10,1.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31862.873,,,s,2.75E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31878.037,,,s,3.17E-09,1.68E-10,1.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31892.607,,,s,3.00E-09,1.64E-10,1.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31907.621,,,s,2.93E-09,1.61E-10,1.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31923.163,,,s,2.90E-09,1.57E-10,1.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31939.095,,,s,2.69E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31955.08,,,s,3.00E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31970.632,,,s,2.84E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
31986.287,,,s,3.04E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32002.126,,,s,2.62E-09,1.46E-10,1.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32018.117,,,s,2.81E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32033.767,,,s,2.85E-09,1.62E-10,1.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32049.196,,,s,2.82E-09,1.58E-10,1.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32065.529,,,s,2.74E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32081.556,,,s,2.91E-09,1.57E-10,1.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32097.511,,,s,2.54E-09,1.43E-10,1.43E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32113.791,,,s,3.03E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32128.715,,,s,3.22E-09,1.71E-10,1.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32144.019,,,s,2.93E-09,1.55E-10,1.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32159.125,,,s,3.07E-09,1.68E-10,1.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32173.953,,,s,3.02E-09,1.62E-10,1.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32189.138,,,s,2.83E-09,1.52E-10,1.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32205.326,,,s,2.76E-09,1.49E-10,1.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32221.855,,,s,2.71E-09,1.49E-10,1.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32237.606,,,s,2.97E-09,1.64E-10,1.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32252.702,,,s,2.70E-09,1.49E-10,1.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32269.681,,,s,2.69E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32286.052,,,s,2.87E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32302.187,,,s,2.73E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32318.831,,,s,2.37E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32336.094,,,s,2.75E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32352.254,,,s,2.68E-09,1.51E-10,1.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32368.381,,,s,2.97E-09,1.61E-10,1.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32383.867,,,s,2.88E-09,1.58E-10,1.58E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32399.038,,,s,2.79E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32416.064,,,s,2.64E-09,1.49E-10,1.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32432.854,,,s,2.69E-09,1.48E-10,1.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32449.231,,,s,2.72E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32465.251,,,s,2.77E-09,1.53E-10,1.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32481.09,,,s,2.84E-09,1.52E-10,1.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32497.063,,,s,2.78E-09,1.53E-10,1.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32513.122,,,s,2.68E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32529.071,,,s,2.70E-09,1.52E-10,1.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32544.934,,,s,2.94E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32559.917,,,s,3.19E-09,1.72E-10,1.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32575.184,,,s,2.74E-09,1.47E-10,1.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32591.433,,,s,2.84E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32606.825,,,s,2.89E-09,1.56E-10,1.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32621.964,,,s,2.92E-09,1.62E-10,1.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32637.528,,,s,2.81E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32654.468,,,s,2.73E-09,1.50E-10,1.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32670.147,,,s,3.01E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32686.461,,,s,2.90E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32703.345,,,s,2.75E-09,1.51E-10,1.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32720.495,,,s,2.76E-09,1.57E-10,1.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32736.92,,,s,2.97E-09,1.66E-10,1.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32753.945,,,s,2.77E-09,1.52E-10,1.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32770.987,,,s,3.06E-09,1.63E-10,1.63E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32786.785,,,s,3.19E-09,1.72E-10,1.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32802.746,,,s,3.03E-09,1.62E-10,1.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32818.836,,,s,3.21E-09,1.74E-10,1.74E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32834.538,,,s,2.84E-09,1.60E-10,1.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
32850.756,,,s,3.12E-09,1.70E-10,1.70E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36892.338,,,s,2.41E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36914.322,,,s,2.22E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36934.967,,,s,2.50E-09,1.42E-10,1.42E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36956.652,,,s,2.26E-09,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36977.684,,,s,2.35E-09,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
36999.684,,,s,2.19E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37021.08,,,s,2.23E-09,1.31E-10,1.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37042.538,,,s,2.24E-09,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37064.149,,,s,2.28E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37084.823,,,s,2.46E-09,1.39E-10,1.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37104.578,,,s,2.40E-09,1.37E-10,1.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37125.241,,,s,2.38E-09,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37146.749,,,s,2.36E-09,1.28E-10,1.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37169.207,,,s,2.14E-09,1.22E-10,1.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37190.566,,,s,2.42E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37211.807,,,s,2.33E-09,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37233.182,,,s,2.34E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37253.581,,,s,2.41E-09,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37274.277,,,s,2.22E-09,1.28E-10,1.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37295.801,,,s,2.26E-09,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37317.087,,,s,2.32E-09,1.36E-10,1.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37338.437,,,s,2.26E-09,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37360.323,,,s,2.12E-09,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
37381.653,,,s,2.33E-09,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
