Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits,,Obs Coeff,Unabs Coeff,Ratio Coeff,Unabsorbed Flux,Unabsorbed Flux Error
730.962,0.716,5.63E-09,7.05E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.07E-09,7.61E-10
732.415,0.799,4.81E-09,5.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.19E-09,6.43E-10
733.858,0.639,5.76E-09,7.13E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.21E-09,7.69E-10
735.231,0.673,6.04E-09,7.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.52E-09,7.98E-10
736.695,0.849,4.00E-09,5.12E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.32E-09,5.53E-10
738.429,0.706,6.10E-09,7.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.59E-09,8.16E-10
739.871,0.884,4.12E-09,5.11E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.45E-09,5.51E-10
741.455,0.599,6.32E-09,7.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.82E-09,8.45E-10
742.803,0.726,5.33E-09,6.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.75E-09,7.37E-10
744.175,0.685,4.93E-09,6.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.32E-09,6.89E-10
745.633,0.629,6.61E-09,8.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,7.14E-09,8.84E-10
746.907,0.735,5.62E-09,7.12E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.06E-09,7.68E-10
748.34,0.815,5.31E-09,6.50E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.73E-09,7.01E-10
749.608,0.614,6.56E-09,8.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,7.08E-09,8.67E-10
750.855,0.672,5.47E-09,6.70E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.90E-09,7.23E-10
752.373,0.766,5.06E-09,6.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.46E-09,6.84E-10
753.91,0.785,4.98E-09,6.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.38E-09,6.73E-10
755.591,0.916,4.45E-09,5.52E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.81E-09,5.95E-10
757.116,0.692,5.64E-09,7.14E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.08E-09,7.71E-10
758.535,0.754,5.39E-09,6.68E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.82E-09,7.21E-10
759.812,0.586,6.15E-09,8.15E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.63E-09,8.80E-10
761.124,0.697,5.24E-09,6.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.65E-09,7.16E-10
762.583,0.696,5.27E-09,6.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.69E-09,7.12E-10
764.063,0.711,6.30E-09,7.72E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.80E-09,8.33E-10
765.149,0.559,6.47E-09,8.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.98E-09,8.64E-10
766.626,0.84,4.68E-09,5.81E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.05E-09,6.27E-10
768.043,0.594,5.73E-09,7.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.18E-09,7.66E-10
769.467,0.667,5.22E-09,6.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.63E-09,7.13E-10
771.201,0.944,4.45E-09,5.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.80E-09,6.08E-10
772.775,0.81,4.77E-09,6.18E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.15E-09,6.67E-10
774.166,0.636,6.00E-09,7.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.47E-09,8.10E-10
775.497,0.69,5.36E-09,6.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.78E-09,7.16E-10
777.103,0.856,4.59E-09,5.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.96E-09,6.21E-10
778.774,0.861,5.03E-09,6.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.42E-09,6.72E-10
780.329,0.881,4.41E-09,5.65E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.76E-09,6.09E-10
782.03,0.878,4.44E-09,5.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.79E-09,6.30E-10
783.698,0.872,4.48E-09,5.88E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.84E-09,6.34E-10
785.079,0.607,5.93E-09,7.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.40E-09,8.02E-10
786.614,0.847,4.65E-09,5.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.01E-09,6.28E-10
788.23,0.809,4.91E-09,6.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.30E-09,6.71E-10
789.773,0.8,4.60E-09,5.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.97E-09,6.29E-10
791.359,0.731,5.22E-09,6.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.63E-09,7.13E-10
792.854,0.766,4.99E-09,6.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.39E-09,6.75E-10
794.433,0.806,4.44E-09,5.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.79E-09,6.21E-10
796.026,0.715,5.05E-09,6.32E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.45E-09,6.82E-10
797.714,0.888,4.34E-09,5.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.69E-09,6.00E-10
799.323,0.768,4.71E-09,5.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.08E-09,6.36E-10
800.943,0.763,4.88E-09,6.12E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.27E-09,6.60E-10
802.515,0.77,4.74E-09,5.93E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.11E-09,6.40E-10
804.121,0.762,4.59E-09,5.74E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.95E-09,6.20E-10
805.72,0.694,5.79E-09,7.09E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.24E-09,7.65E-10
807.046,0.667,6.20E-09,7.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.69E-09,8.48E-10
808.479,0.857,4.63E-09,5.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.99E-09,6.33E-10
810.178,0.889,4.42E-09,5.73E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.77E-09,6.19E-10
811.689,0.687,6.14E-09,7.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.63E-09,8.22E-10
812.5308,0.2514,5.73E-09,7.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.18E-09,7.56E-10
813.0913,0.3049,4.97E-09,6.08E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.36E-09,6.56E-10
813.6486,0.2928,4.55E-09,5.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.91E-09,6.08E-10
814.2651,0.2937,4.02E-09,5.11E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.34E-09,5.51E-10
814.9325,0.278,3.74E-09,5.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.04E-09,5.60E-10
815.5702,0.3286,4.49E-09,5.49E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.85E-09,5.93E-10
816.2006,0.3292,4.45E-09,5.51E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.80E-09,5.94E-10
816.8021,0.3009,4.73E-09,5.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.11E-09,6.32E-10
817.3878,0.2941,4.94E-09,6.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.33E-09,6.68E-10
817.9816,0.3257,4.33E-09,5.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.68E-09,5.86E-10
818.6193,0.3229,4.16E-09,5.09E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.49E-09,5.49E-10
819.2424,0.2664,3.67E-09,5.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.96E-09,5.66E-10
819.8622,0.3222,4.38E-09,5.49E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.73E-09,5.93E-10
820.4999,0.3266,4.45E-09,5.57E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.80E-09,6.01E-10
821.1613,0.3635,3.96E-09,5.17E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.28E-09,5.57E-10
821.7885,0.3111,4.44E-09,5.49E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.79E-09,5.93E-10
822.3954,0.2864,4.70E-09,5.89E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.07E-09,6.36E-10
823.0594,0.3597,3.71E-09,4.66E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.00E-09,5.03E-10
823.7783,0.3456,4.30E-09,5.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.64E-09,5.70E-10
824.3685,0.274,4.74E-09,5.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.11E-09,6.32E-10
824.9963,0.3094,5.02E-09,6.22E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.42E-09,6.71E-10
825.5264,0.2808,3.46E-09,5.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.73E-09,5.67E-10
826.1221,0.3339,4.23E-09,5.23E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.56E-09,5.65E-10
826.8009,0.349,4.26E-09,5.27E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.60E-09,5.69E-10
827.3826,0.2724,3.65E-09,5.54E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.94E-09,5.98E-10
827.9353,0.311,4.01E-09,4.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.33E-09,5.36E-10
828.6011,0.2776,4.74E-09,5.86E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.11E-09,6.32E-10
829.2344,0.3185,4.34E-09,5.30E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.68E-09,5.72E-10
829.8801,0.3112,4.66E-09,5.69E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.02E-09,6.14E-10
830.5217,0.3444,4.42E-09,5.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.77E-09,5.83E-10
831.0633,0.2455,5.89E-09,7.07E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.35E-09,7.63E-10
831.6412,0.3181,4.63E-09,5.66E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.99E-09,6.10E-10
832.2006,0.2655,5.12E-09,6.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.52E-09,6.84E-10
832.8,0.317,4.20E-09,5.26E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.53E-09,5.68E-10
833.4475,0.3026,4.54E-09,5.62E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.90E-09,6.07E-10
834.1053,0.3431,4.37E-09,5.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.72E-09,5.91E-10
834.7122,0.3148,4.40E-09,5.37E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.74E-09,5.80E-10
835.3249,0.2835,4.88E-09,5.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.27E-09,6.44E-10
835.8956,0.2742,4.66E-09,5.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.03E-09,6.23E-10
836.5286,0.3058,4.47E-09,5.46E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.82E-09,5.89E-10
837.1095,0.2533,3.36E-09,5.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.63E-09,5.62E-10
837.6574,0.2515,3.60E-09,5.35E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.88E-09,5.77E-10
838.2339,0.2836,3.36E-09,5.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.63E-09,5.41E-10
838.7918,0.2757,3.64E-09,4.98E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.92E-09,5.38E-10
839.4304,0.2827,5.43E-09,6.64E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.86E-09,7.16E-10
839.9722,0.3032,3.56E-09,5.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.84E-09,5.73E-10
840.4988,0.2961,3.45E-09,5.34E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.72E-09,5.76E-10
841.0521,0.3139,4.82E-09,5.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.20E-09,6.44E-10
841.5877,0.2677,5.07E-09,6.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.47E-09,6.68E-10
842.1971,0.3185,4.02E-09,4.91E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.34E-09,5.30E-10
842.8648,0.2817,4.86E-09,6.02E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.25E-09,6.50E-10
843.5005,0.341,3.44E-09,5.12E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.71E-09,5.53E-10
844.0391,0.3263,4.24E-09,5.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.57E-09,5.66E-10
844.7229,0.3481,3.78E-09,4.74E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.08E-09,5.11E-10
845.343,0.2335,3.61E-09,5.53E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.90E-09,5.97E-10
845.9616,0.3291,4.78E-09,5.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.16E-09,6.26E-10
846.5766,0.3428,4.57E-09,5.65E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.93E-09,6.10E-10
847.1323,0.2846,5.53E-09,6.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.96E-09,7.29E-10
847.6596,0.2995,4.42E-09,5.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.77E-09,5.83E-10
848.3865,0.3859,3.87E-09,4.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.18E-09,5.17E-10
848.9892,0.2646,3.68E-09,5.00E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.97E-09,5.40E-10
849.6775,0.3319,4.17E-09,5.09E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.50E-09,5.49E-10
850.3289,0.3037,3.69E-09,5.20E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.98E-09,5.61E-10
850.8967,0.2826,5.81E-09,6.95E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.27E-09,7.50E-10
851.4289,0.3059,4.10E-09,5.14E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.42E-09,5.54E-10
852.132,0.3312,4.31E-09,5.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.65E-09,5.90E-10
852.754,0.3146,4.35E-09,5.45E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.69E-09,5.88E-10
853.4176,0.3394,4.08E-09,5.05E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.41E-09,5.45E-10
854.0873,0.3224,4.23E-09,5.26E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.56E-09,5.67E-10
854.7004,0.2683,4.84E-09,5.91E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.22E-09,6.38E-10
855.3439,0.3265,4.36E-09,5.33E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.70E-09,5.75E-10
855.9751,0.3083,4.20E-09,5.13E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.53E-09,5.53E-10
856.6605,0.3194,3.84E-09,4.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.15E-09,5.20E-10
857.3906,0.3272,4.05E-09,4.95E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.37E-09,5.34E-10
858.0932,0.3306,4.46E-09,5.44E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.81E-09,5.87E-10
858.752,0.3543,3.98E-09,4.99E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.29E-09,5.38E-10
859.4308,0.3356,3.53E-09,4.38E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.81E-09,4.73E-10
860.1132,0.2406,4.83E-09,5.91E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.22E-09,6.37E-10
860.7867,0.3287,4.25E-09,5.26E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.58E-09,5.67E-10
861.4629,0.3448,4.12E-09,5.06E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.45E-09,5.46E-10
862.0829,0.2746,4.73E-09,5.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.11E-09,6.24E-10
862.7741,0.368,3.96E-09,4.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.27E-09,5.22E-10
863.4278,0.3065,3.21E-09,4.78E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.46E-09,5.16E-10
864.0267,0.313,4.64E-09,5.67E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.00E-09,6.11E-10
864.5822,0.2582,5.82E-09,7.04E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.28E-09,7.60E-10
865.1742,0.3467,4.10E-09,5.01E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.42E-09,5.41E-10
865.837,0.3193,4.18E-09,5.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.51E-09,5.51E-10
866.5603,0.3647,4.36E-09,5.33E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.70E-09,5.75E-10
867.1747,0.3297,4.18E-09,5.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.52E-09,5.66E-10
867.8828,0.3742,3.99E-09,4.94E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.31E-09,5.33E-10
868.5203,0.3089,3.55E-09,5.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.83E-09,5.71E-10
869.0104,0.2635,5.62E-09,6.87E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.07E-09,7.42E-10
869.5504,0.3,4.65E-09,5.69E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.02E-09,6.14E-10
870.1491,0.2903,4.91E-09,6.00E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.30E-09,6.48E-10
870.6968,0.2616,3.64E-09,5.42E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.92E-09,5.85E-10
871.3039,0.3455,4.20E-09,5.13E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.53E-09,5.54E-10
871.9764,0.3438,4.17E-09,5.06E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.50E-09,5.46E-10
872.6582,0.3371,4.38E-09,5.36E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.73E-09,5.78E-10
873.3436,0.3767,3.96E-09,4.80E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.27E-09,5.18E-10
874.0342,0.3413,4.29E-09,5.24E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.63E-09,5.66E-10
874.7292,0.3763,3.92E-09,4.79E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.23E-09,5.17E-10
875.3367,0.2615,3.66E-09,5.56E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.95E-09,6.00E-10
875.9062,0.3186,4.64E-09,5.67E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.01E-09,6.12E-10
876.532,0.3342,4.59E-09,5.61E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.95E-09,6.05E-10
877.1308,0.3157,4.67E-09,5.71E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.04E-09,6.16E-10
877.6877,0.2658,4.77E-09,5.90E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.14E-09,6.37E-10
878.3294,0.3187,4.17E-09,5.10E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.50E-09,5.50E-10
879.0262,0.3358,4.23E-09,5.31E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.57E-09,5.73E-10
879.7073,0.3605,4.29E-09,5.25E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.63E-09,5.66E-10
880.3196,0.3127,4.52E-09,5.53E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.88E-09,5.97E-10
880.9655,0.3323,4.26E-09,5.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.60E-09,5.69E-10
881.6217,0.3302,4.36E-09,5.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.70E-09,5.82E-10
882.2456,0.3101,4.71E-09,5.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.08E-09,6.29E-10
882.8092,0.2777,4.67E-09,5.78E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.04E-09,6.23E-10
883.3993,0.2665,5.60E-09,6.88E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.04E-09,7.42E-10
883.9213,0.2796,3.61E-09,5.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.90E-09,5.81E-10
884.5006,0.3323,4.00E-09,4.96E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.32E-09,5.35E-10
885.207,0.3378,3.85E-09,4.82E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.15E-09,5.20E-10
885.901,0.3094,4.58E-09,5.59E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.94E-09,6.04E-10
886.5544,0.3437,4.10E-09,5.07E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.42E-09,5.47E-10
887.2148,0.3191,3.07E-09,4.75E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.31E-09,5.12E-10
887.8624,0.3636,4.49E-09,5.48E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.84E-09,5.92E-10
888.3945,0.2641,5.59E-09,6.92E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,6.03E-09,7.47E-10
888.999,0.3669,3.03E-09,4.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.27E-09,4.97E-10
889.5169,0.2657,3.63E-09,5.41E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.91E-09,5.83E-10
890.0939,0.3178,4.27E-09,5.29E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.61E-09,5.71E-10
890.7539,0.3213,3.86E-09,4.83E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.16E-09,5.22E-10
891.4906,0.3375,4.05E-09,4.95E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.37E-09,5.34E-10
892.1451,0.2928,4.72E-09,5.84E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.10E-09,6.31E-10
892.7172,0.2707,3.75E-09,5.47E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.04E-09,5.90E-10
893.358,0.3813,3.90E-09,4.77E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.21E-09,5.15E-10
893.9809,0.2783,4.87E-09,5.95E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.25E-09,6.42E-10
894.5396,0.2553,3.63E-09,5.45E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.92E-09,5.88E-10
895.101,0.2882,3.69E-09,5.60E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.98E-09,6.04E-10
895.5857,0.2641,3.54E-09,5.28E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.82E-09,5.70E-10
896.1837,0.3248,4.36E-09,5.39E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.70E-09,5.82E-10
896.8683,0.3654,4.19E-09,5.19E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.53E-09,5.60E-10
897.4289,0.257,5.34E-09,6.53E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,5.77E-09,7.05E-10
897.9908,0.2888,3.62E-09,5.40E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,3.91E-09,5.83E-10
898.5609,0.334,4.07E-09,4.97E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.39E-09,5.37E-10
899.2852,0.3626,3.92E-09,4.85E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.23E-09,5.24E-10
899.9842,0.3465,4.45E-09,5.43E-10,1,Integrated,cgs,,3.14E-09,3.39E-09,1.08E+00,4.80E-09,5.86E-10
