Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
1329.828,,,s,7.95E-10,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1333.417,,,s,6.56E-10,9.99E-11,9.99E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1337.009,,,s,6.91E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1340.389,,,s,6.27E-10,9.34E-11,9.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1344.41,,,s,6.17E-10,9.19E-11,9.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1347.685,,,s,4.43E-10,8.34E-11,8.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1351.725,,,s,6.67E-10,9.94E-11,9.94E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1355.391,,,s,6.52E-10,9.91E-11,9.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1358.53,,,s,7.49E-10,1.12E-10,1.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1361.987,,,s,6.75E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1365.904,,,s,5.46E-10,8.14E-11,8.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1370.079,,,s,5.70E-10,8.67E-11,8.67E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1374.007,,,s,6.13E-10,9.14E-11,9.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1378.032,,,s,5.56E-10,8.28E-11,8.28E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1381.907,,,s,6.49E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1385.679,,,s,4.47E-10,8.16E-11,8.16E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1389.699,,,s,5.97E-10,9.08E-11,9.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1393.71,,,s,5.14E-10,7.82E-11,7.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1397.609,,,s,6.91E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1401.465,,,s,5.18E-10,8.04E-11,8.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1405.985,,,s,5.19E-10,7.89E-11,7.89E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1410.239,,,s,6.13E-10,9.33E-11,9.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1414.652,,,s,4.94E-10,7.37E-11,7.37E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1419.191,,,s,5.65E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1423.099,,,s,6.55E-10,9.76E-11,9.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1426.901,,,s,6.18E-10,9.21E-11,9.21E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1430.466,,,s,4.77E-10,8.71E-11,8.71E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1434.112,,,s,6.21E-10,9.85E-11,9.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1437.304,,,s,4.80E-10,8.62E-11,8.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1440.787,,,s,8.01E-10,1.22E-10,1.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1444.025,,,s,4.76E-10,8.04E-11,8.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1448.11,,,s,6.67E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1451.292,,,s,6.66E-10,9.93E-11,9.93E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1454.745,,,s,4.59E-10,8.90E-11,8.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1457.88,,,s,4.70E-10,8.54E-11,8.54E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1461.614,,,s,6.76E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1465.774,,,s,4.07E-10,7.43E-11,7.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1469.582,,,s,5.23E-10,7.80E-11,7.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1473.652,,,s,6.73E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1477.452,,,s,5.94E-10,8.85E-11,8.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1481.171,,,s,4.51E-10,8.07E-11,8.07E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1485.33,,,s,5.82E-10,9.22E-11,9.22E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1489.336,,,s,6.20E-10,9.43E-11,9.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1492.89,,,s,6.19E-10,9.42E-11,9.42E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1496.316,,,s,7.86E-10,1.17E-10,1.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1499.9,,,s,5.23E-10,7.96E-11,7.96E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1504.259,,,s,4.28E-10,7.82E-11,7.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1507.738,,,s,7.57E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1511.217,,,s,3.89E-10,7.32E-11,7.32E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1515.214,,,s,4.85E-10,7.77E-11,7.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1519.369,,,s,6.24E-10,9.69E-11,9.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1522.628,,,s,4.56E-10,8.32E-11,8.32E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1526.456,,,s,4.43E-10,8.34E-11,8.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1529.913,,,s,6.72E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1533.811,,,s,5.53E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1537.524,,,s,4.45E-10,7.72E-11,7.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1541.824,,,s,6.12E-10,9.50E-11,9.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1546.092,,,s,4.90E-10,7.61E-11,7.61E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1550.533,,,s,5.13E-10,8.12E-11,8.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1555.061,,,s,4.86E-10,7.71E-11,7.71E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1559.143,,,s,7.24E-10,1.08E-10,1.08E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1563.223,,,s,5.17E-10,8.03E-11,8.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1567.695,,,s,5.34E-10,8.13E-11,8.13E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1571.839,,,s,5.62E-10,8.55E-11,8.55E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1575.564,,,s,4.75E-10,8.94E-11,8.94E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1579.541,,,s,5.53E-10,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1583.445,,,s,5.68E-10,8.47E-11,8.47E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1587.43,,,s,5.73E-10,8.54E-11,8.54E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1591.27,,,s,5.78E-10,9.17E-11,9.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1595.61,,,s,5.88E-10,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1599.676,,,s,5.91E-10,8.81E-11,8.81E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1603.358,,,s,4.69E-10,8.27E-11,8.27E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1607.389,,,s,6.90E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1611.048,,,s,6.37E-10,9.49E-11,9.49E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1614.871,,,s,5.46E-10,8.14E-11,8.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1619.825,,,s,5.57E-10,8.47E-11,8.47E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1623.117,,,s,8.30E-10,1.24E-10,1.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1626.561,,,s,5.02E-10,8.88E-11,8.88E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1630.555,,,s,5.43E-10,8.26E-11,8.26E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1634.277,,,s,4.88E-10,9.02E-11,9.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1638.027,,,s,4.41E-10,8.56E-11,8.56E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1642.094,,,s,5.81E-10,8.84E-11,8.84E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1646.285,,,s,4.06E-10,7.64E-11,7.64E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1649.988,,,s,7.00E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1653.851,,,s,4.26E-10,7.78E-11,7.78E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1657.516,,,s,4.96E-10,8.27E-11,8.27E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1661.878,,,s,6.09E-10,9.09E-11,9.09E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1665.986,,,s,4.93E-10,7.49E-11,7.49E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1670.723,,,s,5.44E-10,8.12E-11,8.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1675.566,,,s,5.28E-10,7.87E-11,7.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1680.123,,,s,5.03E-10,8.16E-11,8.16E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1684.128,,,s,6.50E-10,9.69E-11,9.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1688.097,,,s,5.76E-10,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1692.249,,,s,6.63E-10,9.88E-11,9.88E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1696.289,,,s,4.14E-10,7.57E-11,7.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1700.65,,,s,4.90E-10,7.39E-11,7.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1705.567,,,s,5.48E-10,8.17E-11,8.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1709.455,,,s,4.84E-10,8.84E-11,8.84E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1712.794,,,s,6.58E-10,9.80E-11,9.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1717.217,,,s,5.76E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1721.399,,,s,5.29E-10,8.05E-11,8.05E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1726.197,,,s,5.70E-10,8.50E-11,8.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1730.2,,,s,4.35E-10,8.19E-11,8.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1734.288,,,s,5.93E-10,9.40E-11,9.40E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1737.896,,,s,4.81E-10,8.86E-11,8.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1742.044,,,s,5.42E-10,8.41E-11,8.41E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1746.145,,,s,4.47E-10,8.42E-11,8.42E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1750.221,,,s,5.28E-10,8.03E-11,8.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1754.513,,,s,3.50E-10,6.39E-11,6.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1758.456,,,s,8.00E-10,1.19E-10,1.19E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1762.12,,,s,4.68E-10,9.09E-11,9.09E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1765.558,,,s,3.95E-10,7.67E-11,7.67E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1769.766,,,s,5.43E-10,8.79E-11,8.79E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1773.816,,,s,4.63E-10,8.45E-11,8.45E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1777.644,,,s,4.67E-10,8.36E-11,8.36E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1781.472,,,s,4.93E-10,8.06E-11,8.06E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1785.574,,,s,5.10E-10,9.31E-11,9.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1788.916,,,s,4.21E-10,7.69E-11,7.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1793.431,,,s,3.73E-10,7.03E-11,7.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1797.729,,,s,5.48E-10,8.33E-11,8.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1802.119,,,s,6.20E-10,9.43E-11,9.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1805.824,,,s,4.34E-10,8.17E-11,8.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1810.053,,,s,5.09E-10,8.07E-11,8.07E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1814.637,,,s,3.61E-10,6.80E-11,6.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1818.817,,,s,4.80E-10,8.76E-11,8.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1822.225,,,s,6.04E-10,9.01E-11,9.01E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1826.671,,,s,5.47E-10,8.50E-11,8.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1830.695,,,s,4.76E-10,8.96E-11,8.96E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1833.964,,,s,4.78E-10,8.72E-11,8.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1838.327,,,s,3.67E-10,6.92E-11,6.92E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1842.498,,,s,4.99E-10,8.61E-11,8.61E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1846.714,,,s,5.36E-10,8.00E-11,8.00E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1851.268,,,s,3.85E-10,7.03E-11,7.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1855.771,,,s,4.41E-10,8.30E-11,8.30E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1859.384,,,s,5.42E-10,8.42E-11,8.42E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1864.066,,,s,5.52E-10,8.40E-11,8.40E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1868.085,,,s,7.08E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1871.875,,,s,4.29E-10,8.08E-11,8.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1876.031,,,s,5.00E-10,7.76E-11,7.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1879.967,,,s,7.01E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1884.469,,,s,5.88E-10,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1888.803,,,s,3.94E-10,7.19E-11,7.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1893.816,,,s,2.92E-10,5.33E-11,5.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1898.652,,,s,3.77E-10,6.87E-11,6.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1902.342,,,s,4.55E-10,8.31E-11,8.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1906.2,,,s,4.17E-10,7.62E-11,7.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1910.005,,,s,4.66E-10,8.08E-11,8.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1914.678,,,s,4.04E-10,7.61E-11,7.61E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1917.998,,,s,4.46E-10,8.15E-11,8.15E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1921.921,,,s,4.07E-10,7.66E-11,7.66E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1926.234,,,s,5.00E-10,7.79E-11,7.79E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1930.517,,,s,4.97E-10,8.93E-11,8.93E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1934.084,,,s,4.88E-10,8.91E-11,8.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1938.067,,,s,3.48E-10,6.35E-11,6.35E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1942.13,,,s,4.68E-10,8.82E-11,8.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1945.541,,,s,4.40E-10,8.29E-11,8.29E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1949.426,,,s,5.97E-10,8.90E-11,8.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1953.41,,,s,4.93E-10,8.85E-11,8.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1957.511,,,s,5.93E-10,8.84E-11,8.84E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1961.207,,,s,7.18E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1964.909,,,s,5.79E-10,8.62E-11,8.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1968.791,,,s,4.64E-10,9.30E-11,9.30E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1972.423,,,s,5.92E-10,8.82E-11,8.82E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1976.961,,,s,4.93E-10,8.86E-11,8.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1979.669,,,s,7.70E-10,1.17E-10,1.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1983.463,,,s,4.24E-10,7.74E-11,7.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1987.515,,,s,5.86E-10,8.73E-11,8.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1991.428,,,s,4.64E-10,8.48E-11,8.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1994.773,,,s,4.76E-10,8.67E-11,8.67E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1998.975,,,s,5.18E-10,7.73E-11,7.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2003.748,,,s,4.91E-10,7.78E-11,7.78E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2009.007,,,s,3.35E-10,6.12E-11,6.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2013.138,,,s,4.71E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2016.896,,,s,4.35E-10,7.95E-11,7.95E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2020.635,,,s,6.65E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2024.048,,,s,4.78E-10,8.56E-11,8.56E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2028.285,,,s,5.20E-10,7.91E-11,7.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2032.821,,,s,4.90E-10,8.94E-11,8.94E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2036.238,,,s,5.77E-10,8.51E-11,8.51E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2040.407,,,s,4.91E-10,8.39E-11,8.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2044.435,,,s,6.26E-10,9.33E-11,9.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2048.519,,,s,5.07E-10,7.87E-11,7.87E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2052.853,,,s,5.07E-10,8.69E-11,8.69E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2056.761,,,s,7.27E-10,1.11E-10,1.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2060.004,,,s,5.08E-10,9.27E-11,9.27E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2063.402,,,s,4.66E-10,8.77E-11,8.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2067.184,,,s,4.29E-10,7.83E-11,7.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2070.941,,,s,4.75E-10,9.22E-11,9.22E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2074.297,,,s,3.92E-10,7.85E-11,7.85E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2078.739,,,s,3.58E-10,6.75E-11,6.75E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2082.966,,,s,4.23E-10,7.96E-11,7.96E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2087.077,,,s,4.16E-10,7.83E-11,7.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2090.812,,,s,4.24E-10,7.74E-11,7.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2094.635,,,s,4.92E-10,8.29E-11,8.29E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2098.626,,,s,4.36E-10,7.97E-11,7.97E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2102.123,,,s,4.65E-10,9.02E-11,9.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2106.478,,,s,5.15E-10,7.83E-11,7.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2110.778,,,s,4.95E-10,9.04E-11,9.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2114.19,,,s,6.33E-10,9.43E-11,9.43E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2118.411,,,s,5.10E-10,7.77E-11,7.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2123.938,,,s,3.33E-10,6.08E-11,6.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2127.805,,,s,4.93E-10,8.99E-11,8.99E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2131.814,,,s,3.51E-10,6.40E-11,6.40E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
2136.361,,,s,4.68E-10,7.14E-11,7.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
