Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
10242.719,,,seconds,3.97E-11,8.91E-12,8.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10284.345,,,seconds,5.28E-11,1.19E-11,1.19E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10345.129,,,seconds,2.75E-11,6.17E-12,6.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10403.931,,,seconds,3.30E-11,7.47E-12,7.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10468.115,,,seconds,2.96E-11,6.66E-12,6.66E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10548.836,,,seconds,2.14E-11,4.83E-12,4.83E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10626.035,,,seconds,3.32E-11,7.30E-12,7.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10687.879,,,seconds,3.11E-11,6.84E-12,6.84E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10747.445,,,seconds,4.19E-11,9.45E-12,9.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10797.084,,,seconds,3.62E-11,8.14E-12,8.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10860.638,,,seconds,3.15E-11,7.12E-12,7.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10913.051,,,seconds,3.74E-11,8.46E-12,8.46E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10984.243,,,seconds,2.50E-11,5.62E-12,5.62E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11053.836,,,seconds,3.61E-11,8.08E-12,8.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11102.726,,,seconds,3.42E-11,7.70E-12,7.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11169.792,,,seconds,2.93E-11,6.65E-12,6.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11243.13,,,seconds,2.39E-11,5.36E-12,5.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11310.062,,,seconds,4.67E-11,1.02E-11,1.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11358.47,,,seconds,3.32E-11,7.53E-12,7.53E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11423.777,,,seconds,2.27E-11,5.11E-12,5.11E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11506.942,,,seconds,3.65E-11,8.00E-12,8.00E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11571.711,,,seconds,2.41E-11,5.45E-12,5.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11642.032,,,seconds,4.96E-11,1.06E-11,1.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11717.007,,,seconds,2.56E-11,5.51E-12,5.51E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11778.327,,,seconds,3.51E-11,7.73E-12,7.73E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11859.427,,,seconds,2.40E-11,5.45E-12,5.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11925.126,,,seconds,3.55E-11,7.96E-12,7.96E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
12008.331,,,seconds,2.47E-11,4.48E-12,4.48E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15273.714,,,seconds,2.40E-11,5.39E-12,5.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15365.36,,,seconds,2.40E-11,5.40E-12,5.40E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15459.994,,,seconds,1.93E-11,4.34E-12,4.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15583.707,,,seconds,1.79E-11,3.93E-12,3.93E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15674.133,,,seconds,1.49E-11,3.36E-12,3.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15749.224,,,seconds,2.41E-11,5.45E-12,5.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
15873.637,,,seconds,1.38E-11,3.15E-12,3.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16004.321,,,seconds,1.61E-11,3.66E-12,3.66E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16152.626,,,seconds,1.61E-11,3.65E-12,3.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16275.486,,,seconds,1.71E-11,3.83E-12,3.83E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16398.361,,,seconds,1.94E-11,4.37E-12,4.37E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16511.596,,,seconds,1.87E-11,4.03E-12,4.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16642.937,,,seconds,1.74E-11,3.91E-12,3.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16793.206,,,seconds,1.27E-11,2.89E-12,2.89E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
16965.871,,,seconds,1.41E-11,3.20E-12,3.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17077.102,,,seconds,1.89E-11,4.25E-12,4.25E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17162.344,,,seconds,1.63E-11,3.66E-12,3.66E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17284.18,,,seconds,1.59E-11,3.59E-12,3.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17407.663,,,seconds,1.55E-11,3.51E-12,3.51E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17547.824,,,seconds,1.55E-11,3.49E-12,3.49E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
17707.427,,,seconds,1.72E-11,2.94E-12,2.94E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21162.273,,,seconds,1.42E-11,3.21E-12,3.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21234.987,,,seconds,1.48E-11,3.32E-12,3.32E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21333.895,,,seconds,1.40E-11,3.15E-12,3.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21406.237,,,seconds,1.67E-11,3.74E-12,3.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21508.019,,,seconds,1.02E-11,2.29E-12,2.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21631.767,,,seconds,1.20E-11,2.70E-12,2.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21725.665,,,seconds,1.34E-11,3.01E-12,3.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21811.59,,,seconds,1.53E-11,3.36E-12,3.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
21898.304,,,seconds,1.84E-11,4.14E-12,4.14E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22021.615,,,seconds,7.83E-12,1.78E-12,1.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22147.251,,,seconds,9.85E-12,2.22E-12,2.22E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22248.817,,,seconds,1.36E-11,3.09E-12,3.09E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22362.492,,,seconds,1.19E-11,2.86E-12,2.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22545.87,,,seconds,1.00E-11,2.55E-12,2.55E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22718.553,,,seconds,1.05E-11,2.43E-12,2.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22834.223,,,seconds,1.36E-11,3.12E-12,3.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
22988.505,,,seconds,1.05E-11,2.47E-12,2.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
23187.916,,,seconds,1.46E-11,3.39E-12,3.39E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
23343.035,,,seconds,9.75E-12,2.27E-12,2.27E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
23466.464,,,seconds,1.28E-11,2.92E-12,2.92E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27140.335,,,seconds,1.70E-11,3.81E-12,3.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27252.001,,,seconds,8.31E-12,1.86E-12,1.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27433.908,,,seconds,7.15E-12,1.61E-12,1.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27599.145,,,seconds,7.37E-12,1.65E-12,1.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27755.234,,,seconds,1.02E-11,2.29E-12,2.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
27906.912,,,seconds,7.62E-12,1.72E-12,1.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28073.914,,,seconds,8.22E-12,1.86E-12,1.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28231.246,,,seconds,8.23E-12,1.86E-12,1.86E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28393.699,,,seconds,6.57E-12,1.51E-12,1.51E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28576.757,,,seconds,8.84E-12,2.02E-12,2.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28692.734,,,seconds,1.23E-11,2.78E-12,2.78E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
28828.329,,,seconds,9.26E-12,2.02E-12,2.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
29021.144,,,seconds,6.16E-12,1.41E-12,1.41E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
29188.513,,,seconds,7.64E-12,1.57E-12,1.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
33187.233,,,seconds,6.90E-12,1.52E-12,1.52E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
33428.312,,,seconds,8.60E-12,1.89E-12,1.89E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
33656.557,,,seconds,6.51E-12,1.42E-12,1.42E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
33923.216,,,seconds,6.74E-12,1.52E-12,1.52E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34145.343,,,seconds,6.10E-12,1.38E-12,1.38E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34396.638,,,seconds,7.72E-12,1.74E-12,1.74E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34606.885,,,seconds,7.35E-12,1.65E-12,1.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
34904.731,,,seconds,6.67E-12,1.32E-12,1.32E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39098.156,,,seconds,7.20E-12,1.63E-12,1.63E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39284.093,,,seconds,7.34E-12,1.65E-12,1.65E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39467.184,,,seconds,6.13E-12,1.35E-12,1.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39674.59,,,seconds,7.15E-12,1.57E-12,1.57E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
39890.576,,,seconds,4.80E-12,1.08E-12,1.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
40157.35,,,seconds,4.03E-12,1.05E-12,1.05E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
40382.641,,,seconds,5.15E-12,1.16E-12,1.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
40666.58,,,seconds,5.05E-12,1.04E-12,1.04E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45068.126,,,seconds,5.63E-12,1.27E-12,1.27E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45290.343,,,seconds,4.49E-12,1.04E-12,1.04E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45502.913,,,seconds,7.64E-12,1.72E-12,1.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45629.536,,,seconds,8.79E-12,1.97E-12,1.97E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
45823.575,,,seconds,4.73E-12,1.16E-12,1.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
46044.512,,,seconds,4.50E-12,1.10E-12,1.10E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
46253.701,,,seconds,5.49E-12,1.24E-12,1.24E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
46427.103,,,seconds,8.26E-12,1.61E-12,1.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
49909.963,,,seconds,3.77E-12,9.85E-13,9.85E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50140.494,,,seconds,4.35E-12,1.15E-12,1.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50353.353,,,seconds,5.22E-12,1.18E-12,1.18E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50566.576,,,seconds,4.27E-12,1.12E-12,1.12E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
50796.238,,,seconds,3.93E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51021.696,,,seconds,5.74E-12,1.29E-12,1.29E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51211.609,,,seconds,4.49E-12,1.17E-12,1.17E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51474.445,,,seconds,3.69E-12,9.32E-13,9.32E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51659.753,,,seconds,3.92E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
51938.57,,,seconds,3.80E-12,9.98E-13,9.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
52174.229,,,seconds,3.97E-12,9.70E-13,9.70E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
55692.373,,,seconds,4.07E-12,9.82E-13,9.82E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
57866.115,,,seconds,3.17E-12,7.79E-13,7.79E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
61326.135,,,seconds,6.50E-12,1.31E-12,1.31E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
63538.632,,,seconds,3.73E-12,7.00E-13,7.00E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
67206.284,,,seconds,3.28E-12,6.90E-13,6.90E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
68808.985,,,seconds,3.45E-12,8.98E-13,8.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
69038.957,,,seconds,3.01E-12,7.89E-13,7.89E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
69367.812,,,seconds,3.96E-12,8.74E-13,8.74E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
73191.074,,,seconds,3.80E-12,9.97E-13,9.97E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
74829.463,,,seconds,4.61E-12,1.21E-12,1.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
75078.204,,,seconds,4.07E-12,9.70E-13,9.70E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78586.447,,,seconds,3.91E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
78857.92,,,seconds,3.89E-12,1.02E-12,1.02E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79089.934,,,seconds,3.36E-12,8.82E-13,8.82E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79319.435,,,seconds,3.57E-12,9.26E-13,9.26E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79564.479,,,seconds,3.81E-12,9.98E-13,9.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
79995.13,,,seconds,1.51E-12,4.02E-13,4.02E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
80392.236,,,seconds,3.68E-12,9.63E-13,9.63E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
80602.357,,,seconds,3.69E-12,9.67E-13,9.67E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
80864.692,,,seconds,3.97E-12,1.01E-12,1.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
84776.397,,,seconds,3.62E-12,9.45E-13,9.45E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
86251.033,,,seconds,3.50E-12,9.12E-13,9.12E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
249,76,593.548,seconds,-4.29E-01,4.00E-02,4.00E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,WT
25950,593.548,131393,seconds,-9.70E-01,6.00E-02,6.00E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,PC
