Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
6181.429,,,seconds,7.09E-11,1.56E-11,1.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6215.907,,,seconds,7.73E-11,1.73E-11,1.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6250.531,,,seconds,8.14E-11,1.63E-11,1.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6276.167,,,seconds,1.03E-10,2.16E-11,2.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6305.548,,,seconds,8.97E-11,2.01E-11,2.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6329.485,,,seconds,8.57E-11,1.88E-11,1.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6366.248,,,seconds,5.26E-11,1.15E-11,1.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6401.579,,,seconds,9.93E-11,2.22E-11,2.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6431.657,,,seconds,5.01E-11,1.13E-11,1.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6465.012,,,seconds,8.97E-11,2.01E-11,2.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6505.349,,,seconds,6.08E-11,1.33E-11,1.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6541.105,,,seconds,6.13E-11,1.37E-11,1.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6572.699,,,seconds,7.75E-11,1.73E-11,1.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6615.069,,,seconds,5.03E-11,1.08E-11,1.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6656.317,,,seconds,6.64E-11,1.49E-11,1.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6691.422,,,seconds,9.74E-11,1.95E-11,1.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
7967.59,,,seconds,6.23E-11,1.40E-11,1.40E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
8000.979,,,seconds,7.13E-11,1.56E-11,1.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
8039.682,,,seconds,5.73E-11,1.08E-11,1.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11911.735,,,seconds,4.36E-11,9.77E-12,9.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
11961.751,,,seconds,3.13E-11,7.03E-12,7.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
12023.491,,,seconds,3.59E-11,7.84E-12,7.84E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
12064.925,,,seconds,4.33E-11,9.48E-12,9.48E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
12110.313,,,seconds,3.95E-11,8.85E-12,8.85E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
12178.354,,,seconds,3.55E-11,5.85E-12,5.85E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
13745.235,,,seconds,2.55E-11,5.72E-12,5.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
13803.874,,,seconds,2.22E-11,4.88E-12,4.88E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
18863.226,,,seconds,1.65E-11,3.70E-12,3.70E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
18966.15,,,seconds,1.74E-11,3.91E-12,3.91E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19067.273,,,seconds,2.30E-11,5.03E-12,5.03E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19125.998,,,seconds,3.07E-11,6.87E-12,6.87E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19205.638,,,seconds,1.81E-11,3.98E-12,3.98E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19302.633,,,seconds,2.12E-11,4.77E-12,4.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19367.825,,,seconds,2.84E-11,6.38E-12,6.38E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19445.922,,,seconds,2.14E-11,4.80E-12,4.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
19555.743,,,seconds,1.91E-11,3.34E-12,3.34E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
24816.767,,,seconds,1.48E-11,3.25E-12,3.25E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
24901.548,,,seconds,2.41E-11,5.28E-12,5.28E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
24973.924,,,seconds,1.68E-11,3.77E-12,3.77E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
25084.257,,,seconds,2.02E-11,4.54E-12,4.54E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
25166.367,,,seconds,1.92E-11,4.30E-12,4.30E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
25265.229,,,seconds,2.28E-11,5.00E-12,5.00E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
25347.679,,,seconds,1.63E-11,3.48E-12,3.48E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
29935.051,,,seconds,1.37E-11,3.08E-12,3.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30055.041,,,seconds,1.64E-11,3.69E-12,3.69E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30165.734,,,seconds,1.41E-11,3.15E-12,3.15E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30297.43,,,seconds,1.57E-11,3.36E-12,3.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30450.812,,,seconds,1.15E-11,2.59E-12,2.59E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30584.696,,,seconds,1.25E-11,2.81E-12,2.81E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30733.652,,,seconds,8.53E-12,1.92E-12,1.92E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
30870.277,,,seconds,7.30E-12,1.64E-12,1.64E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
31015.473,,,seconds,1.87E-11,4.20E-12,4.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
31140.854,,,seconds,1.46E-11,3.06E-12,3.06E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
35893.714,,,seconds,1.11E-11,2.43E-12,2.43E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
36164.368,,,seconds,7.63E-12,1.72E-12,1.72E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
36521.046,,,seconds,8.47E-12,1.61E-12,1.61E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
98715.625,,,seconds,5.14E-12,1.16E-12,1.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
98883.146,,,seconds,3.53E-12,9.16E-13,9.16E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99125.525,,,seconds,3.23E-12,8.43E-13,8.43E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99318.884,,,seconds,4.80E-12,1.08E-12,1.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99520.342,,,seconds,4.82E-12,1.08E-12,1.08E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99746.633,,,seconds,4.55E-12,9.77E-13,9.77E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
99960.451,,,seconds,2.74E-12,7.13E-13,7.13E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
100183.782,,,seconds,3.65E-12,9.53E-13,9.53E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
100468.416,,,seconds,3.91E-12,8.09E-13,8.09E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
104607.997,,,seconds,3.62E-12,9.44E-13,9.44E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
104776.655,,,seconds,3.46E-12,8.95E-13,8.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105029.723,,,seconds,3.07E-12,8.06E-13,8.06E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105311.022,,,seconds,2.23E-12,5.87E-13,5.87E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105574.272,,,seconds,3.82E-12,8.65E-13,8.65E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
105890.594,,,seconds,3.01E-12,7.60E-13,7.60E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
106177.853,,,seconds,4.72E-12,7.72E-13,7.72E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
112027.338,,,seconds,3.48E-12,7.65E-13,7.65E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
118486.822,,,seconds,2.95E-12,7.76E-13,7.76E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
123429.667,,,seconds,2.22E-12,4.98E-13,4.98E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
127099.111,,,seconds,4.13E-12,9.50E-13,9.50E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
129017.215,,,seconds,3.12E-12,8.20E-13,8.20E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
129256.392,,,seconds,3.62E-12,7.32E-13,7.32E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
198589.592,,,seconds,1.92E-12,4.13E-13,4.13E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
204368.366,,,seconds,1.75E-12,3.95E-13,3.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
212662.966,,,seconds,1.98E-12,3.20E-13,3.20E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
281808.181,,,seconds,1.90E-12,4.95E-13,4.95E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
287776.758,,,seconds,1.42E-12,2.50E-13,2.50E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
391425.317,,,seconds,5.94E-13,1.30E-13,1.30E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
400289.168,,,seconds,1.25E-12,3.09E-13,3.09E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
454221.291,,,seconds,5.39E-13,1.43E-13,1.43E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
599045.159,,,seconds,5.17E-13,1.27E-13,1.27E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
611998.588,,,seconds,5.31E-13,1.15E-13,1.15E-13,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
710277.108,,,seconds,2.61E-13,5.46E-14,5.46E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
772109.624,,,seconds,2.78E-13,5.67E-14,5.67E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
852471.008,,,seconds,3.02E-13,6.02E-14,6.02E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
935555.637,,,seconds,2.38E-13,5.28E-14,5.28E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
997171.052,,,seconds,2.61E-13,6.66E-14,6.66E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1012276.836,,,seconds,2.26E-13,6.10E-14,6.10E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1030739.235,,,seconds,3.53E-13,9.55E-14,9.55E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1113606.016,,,seconds,1.57E-13,4.28E-14,4.28E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1128252.303,,,seconds,2.62E-13,6.41E-14,6.41E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1188833.774,,,seconds,2.83E-13,6.95E-14,6.95E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1204906.076,,,seconds,1.75E-13,3.56E-14,3.56E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1288682.367,,,seconds,1.60E-13,3.07E-14,3.07E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1372146.158,,,seconds,9.19E-14,2.58E-14,2.58E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1460205.763,,,seconds,1.22E-13,3.26E-14,3.26E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1535670.003,,,seconds,7.62E-14,1.95E-14,1.95E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1629911.735,,,seconds,8.72E-14,2.43E-14,2.43E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1731606.47,,,seconds,1.27E-13,2.64E-14,2.64E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1832945.53,,,seconds,8.47E-14,2.37E-14,2.37E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2289905.737,,,seconds,7.41E-14,2.10E-14,2.10E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2430968.336,,,seconds,8.92E-14,2.31E-14,2.31E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2569033.43,,,seconds,6.26E-14,1.75E-14,1.75E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2718507.851,,,seconds,3.81E-14,1.13E-14,1.13E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2911337.083,,,seconds,6.22E-14,1.75E-14,1.75E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
3239587.046,,,seconds,4.79E-14,1.34E-14,1.34E-14,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4045817.31,,,seconds,2.46E-14,7.36E-15,7.36E-15,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4670100.722,,,seconds,2.29E-14,6.72E-15,6.72E-15,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
633,90,1808.652,seconds,-9.60E-01,2.70E-02,2.80E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,WT
14806,1808.652,36703,seconds,-8.60E-01,9.00E-02,9.00E-02,cgs,SpectralIndex,SpectralIndex,,7.25E+16,2.42E+18,hz,,PC
