Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits
95158.225,,,seconds,6.86E-10,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95195.458,,,seconds,6.07E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95258.392,,,seconds,6.51E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95312.799,,,seconds,4.86E-10,1.10E-10,1.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95375.358,,,seconds,5.48E-10,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95432.148,,,seconds,5.36E-10,1.23E-10,1.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95507.242,,,seconds,3.81E-10,8.64E-11,8.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95578.576,,,seconds,5.54E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95631.982,,,seconds,5.31E-10,1.24E-10,1.24E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95699.178,,,seconds,5.89E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95751.707,,,seconds,5.81E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95814.802,,,seconds,5.71E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95856.89,,,seconds,6.54E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95920.073,,,seconds,4.21E-10,9.95E-11,9.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
96002.731,,,seconds,5.05E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
96098.042,,,seconds,5.45E-10,9.73E-11,9.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100146.535,,,seconds,3.97E-10,9.33E-11,9.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100313.024,,,seconds,4.31E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100456.572,,,seconds,5.81E-10,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100566.64,,,seconds,5.05E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100703.297,,,seconds,5.72E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100850.717,,,seconds,4.58E-10,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
100988.743,,,seconds,4.55E-10,1.07E-10,1.07E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
101129.659,,,seconds,5.15E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105636.766,,,seconds,5.40E-10,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105679.39,,,seconds,3.83E-10,8.71E-11,8.71E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105742.204,,,seconds,4.02E-10,8.91E-11,8.91E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105796.105,,,seconds,3.59E-10,8.31E-11,8.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105848.007,,,seconds,4.60E-10,1.08E-10,1.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105888.375,,,seconds,5.38E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105932.082,,,seconds,5.29E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
105978.666,,,seconds,5.73E-10,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106023.769,,,seconds,3.11E-10,7.44E-11,7.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106097.861,,,seconds,3.46E-10,8.00E-11,8.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106136.928,,,seconds,6.37E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106188.5,,,seconds,2.82E-10,6.64E-11,6.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106244.79,,,seconds,6.03E-10,1.37E-10,1.37E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106293.249,,,seconds,4.46E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106347.899,,,seconds,3.17E-10,7.02E-11,7.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106418.296,,,seconds,3.80E-10,8.63E-11,8.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106459.291,,,seconds,5.41E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106505.174,,,seconds,3.26E-10,7.28E-11,7.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106570.096,,,seconds,3.71E-10,8.51E-11,8.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106626.529,,,seconds,4.10E-10,9.48E-11,9.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106686.579,,,seconds,3.17E-10,7.34E-11,7.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106738.606,,,seconds,4.06E-10,9.08E-11,9.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106785.745,,,seconds,6.49E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106839.65,,,seconds,2.70E-10,6.37E-11,6.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106889.422,,,seconds,6.06E-10,1.36E-10,1.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106927.157,,,seconds,5.63E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
106980.562,,,seconds,2.96E-10,7.08E-11,7.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
107072.297,,,seconds,3.29E-10,6.07E-11,6.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
111947.788,,,seconds,4.94E-10,1.10E-10,1.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112020.749,,,seconds,3.46E-10,7.98E-11,7.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112087.056,,,seconds,3.39E-10,7.63E-11,7.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112167.177,,,seconds,3.74E-10,8.49E-11,8.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112243.899,,,seconds,2.56E-10,5.73E-11,5.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112335.292,,,seconds,2.77E-10,6.40E-11,6.40E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112434.207,,,seconds,2.98E-10,7.22E-11,7.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112507.544,,,seconds,2.94E-10,6.58E-11,6.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112579.381,,,seconds,4.10E-10,9.17E-11,9.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112669.312,,,seconds,3.16E-10,7.13E-11,7.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112740.35,,,seconds,3.65E-10,8.17E-11,8.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112816.947,,,seconds,2.13E-10,5.25E-11,5.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112922.132,,,seconds,3.07E-10,7.21E-11,7.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
112995.471,,,seconds,3.37E-10,7.65E-11,7.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
113099.952,,,seconds,3.67E-10,8.47E-11,8.47E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
113223.124,,,seconds,2.37E-10,5.31E-11,5.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
113351.635,,,seconds,3.71E-10,7.46E-11,7.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117076.366,,,seconds,2.59E-10,5.89E-11,5.89E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117139.276,,,seconds,3.28E-10,7.17E-11,7.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117208,,,seconds,2.42E-10,5.61E-11,5.61E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117283.028,,,seconds,2.63E-10,5.94E-11,5.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117348.034,,,seconds,3.01E-10,6.72E-11,6.72E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117398.934,,,seconds,5.60E-10,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117455.473,,,seconds,2.78E-10,6.32E-11,6.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117508.879,,,seconds,3.60E-10,8.05E-11,8.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117567.802,,,seconds,3.59E-10,8.03E-11,8.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117613.56,,,seconds,3.75E-10,8.54E-11,8.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117654.949,,,seconds,4.62E-10,1.03E-10,1.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117706.581,,,seconds,3.05E-10,7.08E-11,7.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117777.538,,,seconds,2.54E-10,5.90E-11,5.90E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117846.365,,,seconds,3.28E-10,7.46E-11,7.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117888.864,,,seconds,5.88E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117937.439,,,seconds,2.96E-10,6.46E-11,6.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
117992.541,,,seconds,3.22E-10,7.48E-11,7.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118049.553,,,seconds,4.34E-10,9.80E-11,9.80E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118111.639,,,seconds,2.81E-10,6.28E-11,6.28E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118175.7,,,seconds,2.36E-10,5.37E-11,5.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118243.901,,,seconds,3.46E-10,7.73E-11,7.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118318.791,,,seconds,2.72E-10,6.04E-11,6.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118388.638,,,seconds,2.28E-10,5.16E-11,5.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
118475.2,,,seconds,4.28E-10,7.13E-11,7.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124777.347,,,seconds,3.85E-10,8.39E-11,8.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124813.084,,,seconds,3.55E-10,7.86E-11,7.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124846.477,,,seconds,3.13E-10,6.99E-11,6.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124890.355,,,seconds,2.78E-10,6.33E-11,6.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124934.359,,,seconds,3.32E-10,7.58E-11,7.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
124982.469,,,seconds,2.77E-10,6.03E-11,6.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
125014.342,,,seconds,4.51E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
125047.063,,,seconds,2.94E-10,6.70E-11,6.70E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
125090.941,,,seconds,3.28E-10,7.48E-11,7.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
125137.473,,,seconds,3.26E-10,5.65E-11,5.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129117.917,,,seconds,3.25E-10,7.26E-11,7.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129159.161,,,seconds,2.60E-10,6.04E-11,6.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129203.587,,,seconds,3.60E-10,7.67E-11,7.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129243.533,,,seconds,3.29E-10,7.35E-11,7.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129296.358,,,seconds,2.29E-10,5.25E-11,5.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129337.307,,,seconds,2.68E-10,6.12E-11,6.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129382.176,,,seconds,3.14E-10,6.81E-11,6.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129430.271,,,seconds,2.66E-10,5.77E-11,5.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129472.896,,,seconds,3.82E-10,8.29E-11,8.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129509.309,,,seconds,2.81E-10,6.54E-11,6.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129553.94,,,seconds,2.69E-10,6.12E-11,6.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129599.572,,,seconds,2.07E-10,4.81E-11,4.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129655.54,,,seconds,2.97E-10,6.60E-11,6.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129695.592,,,seconds,3.13E-10,6.80E-11,6.80E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129742.58,,,seconds,2.25E-10,5.09E-11,5.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129799.783,,,seconds,2.84E-10,6.49E-11,6.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129830.456,,,seconds,5.14E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
129888.791,,,seconds,2.67E-10,4.45E-11,4.45E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134221.12,,,seconds,2.43E-10,5.54E-11,5.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134251.333,,,seconds,1.85E-10,4.30E-11,4.30E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134303.486,,,seconds,1.87E-10,4.34E-11,4.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134337.962,,,seconds,3.48E-10,7.79E-11,7.79E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134368.699,,,seconds,2.50E-10,5.41E-11,5.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134399.243,,,seconds,3.38E-10,7.33E-11,7.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134437.764,,,seconds,1.83E-10,4.03E-11,4.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134489.779,,,seconds,1.57E-10,3.51E-11,3.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134549.573,,,seconds,1.56E-10,3.47E-11,3.47E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134593.207,,,seconds,2.65E-10,5.92E-11,5.92E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134625.987,,,seconds,2.40E-10,5.34E-11,5.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134662.283,,,seconds,3.04E-10,6.64E-11,6.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134701.087,,,seconds,2.07E-10,4.59E-11,4.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134744.113,,,seconds,2.14E-10,4.73E-11,4.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134791.786,,,seconds,1.56E-10,3.49E-11,3.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134836.918,,,seconds,2.01E-10,4.49E-11,4.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134874.904,,,seconds,2.28E-10,5.11E-11,5.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
134931.471,,,seconds,2.09E-10,3.56E-11,3.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142063.79,,,seconds,5.28E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142093.573,,,seconds,3.52E-10,7.82E-11,7.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142133.368,,,seconds,2.85E-10,6.48E-11,6.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142175.992,,,seconds,3.20E-10,7.42E-11,7.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142224.909,,,seconds,2.77E-10,6.05E-11,6.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142277.443,,,seconds,2.42E-10,5.56E-11,5.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
142356.633,,,seconds,1.64E-10,3.30E-11,3.30E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
145898.521,,,seconds,2.28E-10,5.35E-11,5.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
145990.053,,,seconds,3.67E-10,8.13E-11,8.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146049.089,,,seconds,4.51E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146116.284,,,seconds,2.97E-10,6.75E-11,6.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146206.039,,,seconds,2.86E-10,6.33E-11,6.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146296.304,,,seconds,3.61E-10,7.88E-11,7.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146386.949,,,seconds,2.52E-10,6.25E-11,6.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146492.755,,,seconds,1.79E-10,4.22E-11,4.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146591.422,,,seconds,3.25E-10,7.40E-11,7.40E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146674.914,,,seconds,2.20E-10,5.45E-11,5.45E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146797.02,,,seconds,2.11E-10,5.06E-11,5.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146890.776,,,seconds,2.39E-10,5.57E-11,5.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
146987.83,,,seconds,3.13E-10,7.12E-11,7.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
147088.747,,,seconds,1.93E-10,4.69E-11,4.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
147183.652,,,seconds,2.85E-10,6.37E-11,6.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
147283.613,,,seconds,2.32E-10,5.18E-11,5.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152296.619,,,seconds,2.08E-10,4.83E-11,4.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152361.81,,,seconds,2.23E-10,5.27E-11,5.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152417.723,,,seconds,2.68E-10,6.59E-11,6.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152479.403,,,seconds,2.05E-10,4.59E-11,4.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152549.942,,,seconds,2.49E-10,5.23E-11,5.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152595.242,,,seconds,3.62E-10,8.25E-11,8.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152634.857,,,seconds,2.91E-10,6.50E-11,6.50E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152686.006,,,seconds,1.99E-10,4.62E-11,4.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152775.141,,,seconds,1.59E-10,3.68E-11,3.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152853.996,,,seconds,1.54E-10,3.70E-11,3.70E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152931.724,,,seconds,2.25E-10,5.23E-11,5.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
152991.649,,,seconds,1.70E-10,3.94E-11,3.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153069.705,,,seconds,2.55E-10,5.76E-11,5.76E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153115.387,,,seconds,3.20E-10,7.41E-11,7.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153163.55,,,seconds,2.16E-10,4.96E-11,4.96E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153235.11,,,seconds,1.72E-10,3.91E-11,3.91E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153296.165,,,seconds,5.04E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153336.031,,,seconds,2.64E-10,5.91E-11,5.91E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153427.533,,,seconds,1.23E-10,2.88E-11,2.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153505.902,,,seconds,2.39E-10,5.45E-11,5.45E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153570.089,,,seconds,1.72E-10,4.07E-11,4.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153635.733,,,seconds,3.13E-10,6.75E-11,6.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
153705.145,,,seconds,1.90E-10,3.86E-11,3.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158321.245,,,seconds,2.39E-10,5.55E-11,5.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158386.31,,,seconds,2.90E-10,6.73E-11,6.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158453.256,,,seconds,2.71E-10,6.16E-11,6.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158501.737,,,seconds,3.30E-10,7.21E-11,7.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158595.581,,,seconds,1.96E-10,4.43E-11,4.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158649.83,,,seconds,2.87E-10,6.41E-11,6.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158712.352,,,seconds,3.04E-10,7.27E-11,7.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158787.482,,,seconds,2.23E-10,5.39E-11,5.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158841.891,,,seconds,3.23E-10,7.36E-11,7.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158902.192,,,seconds,2.41E-10,5.48E-11,5.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
158959.622,,,seconds,3.77E-10,8.22E-11,8.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159011.762,,,seconds,2.66E-10,6.17E-11,6.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159075.323,,,seconds,3.25E-10,7.26E-11,7.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159139.134,,,seconds,2.36E-10,5.29E-11,5.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159217.237,,,seconds,2.21E-10,5.13E-11,5.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159312.762,,,seconds,1.32E-10,3.00E-11,3.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
159447.768,,,seconds,2.00E-10,3.50E-11,3.50E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
163873.269,,,seconds,1.47E-10,3.36E-11,3.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
163939.212,,,seconds,2.16E-10,5.00E-11,5.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
